MapDate,FIPS,County,State,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
20220906,34023,Middlesex County,NJ,0.00,0.00,0.00,100.00,0.00,0.00,2022-09-06,2022-09-12,2
20220830,34023,Middlesex County,NJ,0.00,0.00,0.00,100.00,0.00,0.00,2022-08-30,2022-09-05,2
20220823,34023,Middlesex County,NJ,0.00,0.00,29.50,70.50,0.00,0.00,2022-08-23,2022-08-29,2
20220816,34023,Middlesex County,NJ,0.00,0.00,57.27,42.73,0.00,0.00,2022-08-16,2022-08-22,2
20220809,34023,Middlesex County,NJ,0.00,0.00,100.00,0.00,0.00,0.00,2022-08-09,2022-08-15,2
20220802,34023,Middlesex County,NJ,0.00,0.00,100.00,0.00,0.00,0.00,2022-08-02,2022-08-08,2
20220726,34023,Middlesex County,NJ,0.00,36.71,63.29,0.00,0.00,0.00,2022-07-26,2022-08-01,2
20220719,34023,Middlesex County,NJ,10.17,89.83,0.00,0.00,0.00,0.00,2022-07-19,2022-07-25,2
20220712,34023,Middlesex County,NJ,88.20,11.80,0.00,0.00,0.00,0.00,2022-07-12,2022-07-18,2
20220705,34023,Middlesex County,NJ,88.78,11.22,0.00,0.00,0.00,0.00,2022-07-05,2022-07-11,2
20220628,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-06-28,2022-07-04,2
20220621,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-06-21,2022-06-27,2
20220614,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-06-14,2022-06-20,2
20220607,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-06-07,2022-06-13,2
20220531,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-05-31,2022-06-06,2
20220524,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-05-24,2022-05-30,2
20220517,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-05-17,2022-05-23,2
20220510,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-05-10,2022-05-16,2
20220503,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-05-03,2022-05-09,2
20220426,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-04-26,2022-05-02,2
20220419,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-04-19,2022-04-25,2
20220412,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-04-12,2022-04-18,2
20220405,34023,Middlesex County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2022-04-05,2022-04-11,2
20220329,34023,Middlesex County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2022-03-29,2022-04-04,2
20220322,34023,Middlesex County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2022-03-22,2022-03-28,2
20220315,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-15,2022-03-21,2
20220308,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-08,2022-03-14,2
20220301,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-03-01,2022-03-07,2
20220222,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-22,2022-02-28,2
20220215,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-15,2022-02-21,2
20220208,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-08,2022-02-14,2
20220201,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-02-01,2022-02-07,2
20220125,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-25,2022-01-31,2
20220118,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-18,2022-01-24,2
20220111,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-11,2022-01-17,2
20220104,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2022-01-04,2022-01-10,2
20211228,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-28,2022-01-03,2
20211221,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-21,2021-12-27,2
20211214,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-14,2021-12-20,2
20211207,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-12-07,2021-12-13,2
20211130,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-30,2021-12-06,2
20211123,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-23,2021-11-29,2
20211116,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-16,2021-11-22,2
20211109,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-09,2021-11-15,2
20211102,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-11-02,2021-11-08,2
20211026,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-26,2021-11-01,2
20211019,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-19,2021-10-25,2
20211012,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-12,2021-10-18,2
20211005,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-10-05,2021-10-11,2
20210928,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-28,2021-10-04,2
20210921,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-21,2021-09-27,2
20210914,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-14,2021-09-20,2
20210907,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-09-07,2021-09-13,2
20210831,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-31,2021-09-06,2
20210824,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-24,2021-08-30,2
20210817,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-17,2021-08-23,2
20210810,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-10,2021-08-16,2
20210803,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-08-03,2021-08-09,2
20210727,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-27,2021-08-02,2
20210720,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-20,2021-07-26,2
20210713,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-13,2021-07-19,2
20210706,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-07-06,2021-07-12,2
20210629,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-29,2021-07-05,2
20210622,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-22,2021-06-28,2
20210615,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-15,2021-06-21,2
20210608,34023,Middlesex County,NJ,94.84,5.16,0.00,0.00,0.00,0.00,2021-06-08,2021-06-14,2
20210601,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-06-01,2021-06-07,2
20210525,34023,Middlesex County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2021-05-25,2021-05-31,2
20210518,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-18,2021-05-24,2
20210511,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-11,2021-05-17,2
20210504,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-05-04,2021-05-10,2
20210427,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-04-27,2021-05-03,2
20210420,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-04-20,2021-04-26,2
20210413,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-04-13,2021-04-19,2
20210406,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-04-06,2021-04-12,2
20210330,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-30,2021-04-05,2
20210323,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-23,2021-03-29,2
20210316,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-16,2021-03-22,2
20210309,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-09,2021-03-15,2
20210302,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-03-02,2021-03-08,2
20210223,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-23,2021-03-01,2
20210216,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-16,2021-02-22,2
20210209,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-09,2021-02-15,2
20210202,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-02-02,2021-02-08,2
20210126,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-26,2021-02-01,2
20210119,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-19,2021-01-25,2
20210112,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-12,2021-01-18,2
20210105,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2021-01-05,2021-01-11,2
20201229,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2020-12-29,2021-01-04,2
20201222,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2020-12-22,2020-12-28,2
20201215,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2020-12-15,2020-12-21,2
20201208,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2020-12-08,2020-12-14,2
20201201,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2020-12-01,2020-12-07,2
20201124,34023,Middlesex County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2020-11-24,2020-11-30,2
20251118,34025,Monmouth County,NJ,66.77,21.02,12.22,0.00,0.00,0.00,2025-11-18,2025-11-24,2
20251111,34025,Monmouth County,NJ,66.77,21.02,12.22,0.00,0.00,0.00,2025-11-11,2025-11-17,2
20251104,34025,Monmouth County,NJ,66.74,21.04,12.22,0.00,0.00,0.00,2025-11-04,2025-11-10,2
20251028,34025,Monmouth County,NJ,50.92,31.93,17.15,0.00,0.00,0.00,2025-10-28,2025-11-03,2
20251021,34025,Monmouth County,NJ,50.75,34.61,14.64,0.00,0.00,0.00,2025-10-21,2025-10-27,2
20251014,34025,Monmouth County,NJ,50.75,42.73,6.53,0.00,0.00,0.00,2025-10-14,2025-10-20,2
20251007,34025,Monmouth County,NJ,39.44,53.64,6.91,0.00,0.00,0.00,2025-10-07,2025-10-13,2
20250930,34025,Monmouth County,NJ,68.13,31.85,0.02,0.00,0.00,0.00,2025-09-30,2025-10-06,2
20250923,34025,Monmouth County,NJ,68.13,31.85,0.02,0.00,0.00,0.00,2025-09-23,2025-09-29,2
20250916,34025,Monmouth County,NJ,68.13,31.85,0.02,0.00,0.00,0.00,2025-09-16,2025-09-22,2
20250909,34025,Monmouth County,NJ,68.62,31.36,0.02,0.00,0.00,0.00,2025-09-09,2025-09-15,2
20250902,34025,Monmouth County,NJ,25.38,74.60,0.02,0.00,0.00,0.00,2025-09-02,2025-09-08,2
20250826,34025,Monmouth County,NJ,41.46,58.54,0.00,0.00,0.00,0.00,2025-08-26,2025-09-01,2
20250819,34025,Monmouth County,NJ,74.74,25.26,0.00,0.00,0.00,0.00,2025-08-19,2025-08-25,2
20250812,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-08-12,2025-08-18,2
20250805,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-08-05,2025-08-11,2
20250729,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-07-29,2025-08-04,2
20250722,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-07-22,2025-07-28,2
20250715,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-07-15,2025-07-21,2
20250708,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-07-08,2025-07-14,2
20250701,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-07-01,2025-07-07,2
20250624,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-06-24,2025-06-30,2
20250617,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-06-17,2025-06-23,2
20250610,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-06-10,2025-06-16,2
20250603,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-06-03,2025-06-09,2
20250527,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-05-27,2025-06-02,2
20250520,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-05-20,2025-05-26,2
20250513,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-05-13,2025-05-19,2
20250506,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-05-06,2025-05-12,2
20250429,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-04-29,2025-05-05,2
20250422,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-04-22,2025-04-28,2
20250415,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2025-04-15,2025-04-21,2
20250408,34025,Monmouth County,NJ,22.31,77.69,0.00,0.00,0.00,0.00,2025-04-08,2025-04-14,2
20250401,34025,Monmouth County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2025-04-01,2025-04-07,2
20250325,34025,Monmouth County,NJ,0.00,96.43,3.57,0.00,0.00,0.00,2025-03-25,2025-03-31,2
20250318,34025,Monmouth County,NJ,0.00,67.67,32.33,0.00,0.00,0.00,2025-03-18,2025-03-24,2
20250311,34025,Monmouth County,NJ,0.00,0.00,94.23,5.77,0.00,0.00,2025-03-11,2025-03-17,2
20250304,34025,Monmouth County,NJ,0.00,0.00,95.07,4.93,0.00,0.00,2025-03-04,2025-03-10,2
20250225,34025,Monmouth County,NJ,0.00,0.00,95.07,4.93,0.00,0.00,2025-02-25,2025-03-03,2
20250218,34025,Monmouth County,NJ,0.00,0.00,95.07,4.93,0.00,0.00,2025-02-18,2025-02-24,2
20250211,34025,Monmouth County,NJ,0.00,0.00,0.00,99.92,0.08,0.00,2025-02-11,2025-02-17,2
20250204,34025,Monmouth County,NJ,0.00,0.00,0.00,99.92,0.08,0.00,2025-02-04,2025-02-10,2
20250128,34025,Monmouth County,NJ,0.00,0.00,0.00,99.92,0.08,0.00,2025-01-28,2025-02-03,2
20250121,34025,Monmouth County,NJ,0.00,0.00,40.94,58.98,0.08,0.00,2025-01-21,2025-01-27,2
20250114,34025,Monmouth County,NJ,0.00,0.00,40.94,58.98,0.08,0.00,2025-01-14,2025-01-20,2
20250107,34025,Monmouth County,NJ,0.00,0.00,40.94,58.98,0.08,0.00,2025-01-07,2025-01-13,2
20241231,34025,Monmouth County,NJ,0.00,0.00,26.35,73.57,0.08,0.00,2024-12-31,2025-01-06,2
20241224,34025,Monmouth County,NJ,0.00,0.00,0.00,58.98,41.02,0.00,2024-12-24,2024-12-30,2
20241217,34025,Monmouth County,NJ,0.00,0.00,0.00,58.98,41.02,0.00,2024-12-17,2024-12-23,2
20241210,34025,Monmouth County,NJ,0.00,0.00,0.00,54.01,45.99,0.00,2024-12-10,2024-12-16,2
20241203,34025,Monmouth County,NJ,0.00,0.00,0.00,54.01,45.99,0.00,2024-12-03,2024-12-09,2
20241126,34025,Monmouth County,NJ,0.00,0.00,0.00,54.01,45.99,0.00,2024-11-26,2024-12-02,2
20241119,34025,Monmouth County,NJ,0.00,0.00,0.00,54.01,45.99,0.00,2024-11-19,2024-11-25,2
20241112,34025,Monmouth County,NJ,0.00,0.00,0.00,100.00,0.00,0.00,2024-11-12,2024-11-18,2
20241105,34025,Monmouth County,NJ,0.00,0.00,0.24,99.76,0.00,0.00,2024-11-05,2024-11-11,2
20241029,34025,Monmouth County,NJ,0.00,0.00,67.64,32.36,0.00,0.00,2024-10-29,2024-11-04,2
20241022,34025,Monmouth County,NJ,0.00,32.05,48.22,19.72,0.00,0.00,2024-10-22,2024-10-28,2
20241015,34025,Monmouth County,NJ,0.00,32.05,67.95,0.00,0.00,0.00,2024-10-15,2024-10-21,2
20241008,34025,Monmouth County,NJ,7.02,78.81,14.18,0.00,0.00,0.00,2024-10-08,2024-10-14,2
20241001,34025,Monmouth County,NJ,11.36,88.64,0.00,0.00,0.00,0.00,2024-10-01,2024-10-07,2
20240924,34025,Monmouth County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2024-09-24,2024-09-30,2
20240917,34025,Monmouth County,NJ,79.47,20.53,0.00,0.00,0.00,0.00,2024-09-17,2024-09-23,2
20240910,34025,Monmouth County,NJ,99.05,0.95,0.00,0.00,0.00,0.00,2024-09-10,2024-09-16,2
20240903,34025,Monmouth County,NJ,93.25,6.75,0.00,0.00,0.00,0.00,2024-09-03,2024-09-09,2
20240827,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-08-27,2024-09-02,2
20240820,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-08-20,2024-08-26,2
20240813,34025,Monmouth County,NJ,62.36,37.64,0.00,0.00,0.00,0.00,2024-08-13,2024-08-19,2
20240806,34025,Monmouth County,NJ,37.49,55.30,7.21,0.00,0.00,0.00,2024-08-06,2024-08-12,2
20240730,34025,Monmouth County,NJ,37.78,55.01,7.21,0.00,0.00,0.00,2024-07-30,2024-08-05,2
20240723,34025,Monmouth County,NJ,38.61,54.18,7.21,0.00,0.00,0.00,2024-07-23,2024-07-29,2
20240716,34025,Monmouth County,NJ,26.73,64.33,8.94,0.00,0.00,0.00,2024-07-16,2024-07-22,2
20240709,34025,Monmouth County,NJ,13.88,86.12,0.00,0.00,0.00,0.00,2024-07-09,2024-07-15,2
20240702,34025,Monmouth County,NJ,13.84,86.16,0.00,0.00,0.00,0.00,2024-07-02,2024-07-08,2
20240625,34025,Monmouth County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2024-06-25,2024-07-01,2
20240618,34025,Monmouth County,NJ,97.41,2.59,0.00,0.00,0.00,0.00,2024-06-18,2024-06-24,2
20240611,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-11,2024-06-17,2
20240604,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-06-04,2024-06-10,2
20240528,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-28,2024-06-03,2
20240521,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-21,2024-05-27,2
20240514,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-14,2024-05-20,2
20240507,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-05-07,2024-05-13,2
20240430,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-30,2024-05-06,2
20240423,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-23,2024-04-29,2
20240416,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-16,2024-04-22,2
20240409,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-09,2024-04-15,2
20240402,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-04-02,2024-04-08,2
20240326,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-26,2024-04-01,2
20240319,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-19,2024-03-25,2
20240312,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-12,2024-03-18,2
20240305,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-03-05,2024-03-11,2
20240227,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-27,2024-03-04,2
20240220,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-20,2024-02-26,2
20240213,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-13,2024-02-19,2
20240206,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-02-06,2024-02-12,2
20240130,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-30,2024-02-05,2
20240123,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-23,2024-01-29,2
20240116,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-16,2024-01-22,2
20240109,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-09,2024-01-15,2
20240102,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2024-01-02,2024-01-08,2
20231226,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-26,2024-01-01,2
20231219,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-19,2023-12-25,2
20231212,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-12,2023-12-18,2
20231205,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-12-05,2023-12-11,2
20231128,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-28,2023-12-04,2
20231121,34025,Monmouth County,NJ,93.55,6.45,0.00,0.00,0.00,0.00,2023-11-21,2023-11-27,2
20231114,34025,Monmouth County,NJ,93.55,6.45,0.00,0.00,0.00,0.00,2023-11-14,2023-11-20,2
20231107,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-11-07,2023-11-13,2
20231031,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-31,2023-11-06,2
20231024,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-24,2023-10-30,2
20231017,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-17,2023-10-23,2
20231010,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-10,2023-10-16,2
20231003,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-10-03,2023-10-09,2
20230926,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-09-26,2023-10-02,2
20230919,34025,Monmouth County,NJ,93.09,6.91,0.00,0.00,0.00,0.00,2023-09-19,2023-09-25,2
20230912,34025,Monmouth County,NJ,93.09,6.91,0.00,0.00,0.00,0.00,2023-09-12,2023-09-18,2
20230905,34025,Monmouth County,NJ,63.72,34.52,1.76,0.00,0.00,0.00,2023-09-05,2023-09-11,2
20230829,34025,Monmouth County,NJ,85.46,14.54,0.00,0.00,0.00,0.00,2023-08-29,2023-09-04,2
20230822,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-22,2023-08-28,2
20230815,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-08-15,2023-08-21,2
20230808,34025,Monmouth County,NJ,91.41,8.59,0.00,0.00,0.00,0.00,2023-08-08,2023-08-14,2
20230801,34025,Monmouth County,NJ,91.41,8.59,0.00,0.00,0.00,0.00,2023-08-01,2023-08-07,2
20230725,34025,Monmouth County,NJ,17.04,81.82,1.14,0.00,0.00,0.00,2023-07-25,2023-07-31,2
20230718,34025,Monmouth County,NJ,17.04,62.41,20.55,0.00,0.00,0.00,2023-07-18,2023-07-24,2
20230711,34025,Monmouth County,NJ,17.04,57.11,25.84,0.00,0.00,0.00,2023-07-11,2023-07-17,2
20230704,34025,Monmouth County,NJ,0.00,52.58,47.42,0.00,0.00,0.00,2023-07-04,2023-07-10,2
20230627,34025,Monmouth County,NJ,0.00,100.00,0.00,0.00,0.00,0.00,2023-06-27,2023-07-03,2
20230620,34025,Monmouth County,NJ,52.06,47.94,0.00,0.00,0.00,0.00,2023-06-20,2023-06-26,2
20230613,34025,Monmouth County,NJ,78.65,21.35,0.00,0.00,0.00,0.00,2023-06-13,2023-06-19,2
20230606,34025,Monmouth County,NJ,99.96,0.04,0.00,0.00,0.00,0.00,2023-06-06,2023-06-12,2
20230530,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-30,2023-06-05,2
20230523,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-23,2023-05-29,2
20230516,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-16,2023-05-22,2
20230509,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-09,2023-05-15,2
20230502,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-05-02,2023-05-08,2
20230425,34025,Monmouth County,NJ,66.32,33.68,0.00,0.00,0.00,0.00,2023-04-25,2023-05-01,2
20230418,34025,Monmouth County,NJ,66.32,33.68,0.00,0.00,0.00,0.00,2023-04-18,2023-04-24,2
20230411,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-11,2023-04-17,2
20230404,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-04-04,2023-04-10,2
20230328,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-28,2023-04-03,2
20230321,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-21,2023-03-27,2
20230314,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-14,2023-03-20,2
20230307,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-03-07,2023-03-13,2
20230228,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-02-28,2023-03-06,2
20230221,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-02-21,2023-02-27,2
20230214,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-02-14,2023-02-20,2
20230207,34025,Monmouth County,NJ,100.00,0.00,0.00,0.00,0.00,0.00,2023-02-07,2023-02-13,2
